"Diện tích","Hướng ban công","Hướng nhà","Mặt tiền","Mức giá","Nội thất","Pháp lý","Số phòng ngủ","Số phòng tắm, vệ sinh","Số tầng","url","Đường vào"
"60 m²",,,"4 m","12,5 triệu",,"Sổ đỏ/ Sổ hồng","8 phòng","6 phòng",,"https://batdongsan.com.vn/ban-nha-rieng-duong-tran-khat-chan-phuong-minh-khai/-hbt-khu-vuc-sam-uat-mat-tien-kinh-doanh-hoac-cho-thue-lam-nghi-60m-5-tang-12-pr42570640","3 m"
"121 m²",,,,"8,09 tỷ",,"HĐMB","3 phòng","3 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-diamond-centery/gia-102-bao-gom-so-hong-3pn-3wc-goc-view-cong-vien-16ha-gia-7ty932-khu-centery-pr41043581",
"84 m²",,"Nam","4,2 m","15,8 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","4 phòng","5 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-gia-tri-phuong-25/157-d2-p24-binh-thanh-4-2x22-cn-84m2-5-lau-hem-12m-1-truc-15-8-ty-ngay-hutech-gtvt-pr42552879","12 m"
"88 m²",,,,"11,97 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-xuan-dinh-phuong-xuan-dinh/ban-gia-chi-150-trieu-m-tai-bac-tu-liem-ngo-3-gac-dua-cach-o-to-tranh-15m-pr41311277",
"62 m²",,"Tây - Nam","4,5 m","66 triệu/m²",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-pho-mai-trung-thu-phuong-dang-hai/spcc-lo-goc-mat-duong-30m-gan-cong-vien-tai-dinh-cu-diem-4-c5-lh-pr41971567","30 m"
"107 m²","Đông - Nam","Tây - Bắc",,"7,6 tỷ","Full + đồ điện tử","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-me-tri-prj-keangnam-hanoi-landmark-tower/duy-nhat-107m2-tang-trung-tai-do-nhu-hinh-gia-5-ty-lh-0942609624-pr35081982",
"95 m²",,"Đông - Nam",,"10,9 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-binh-loi-phuong-13-7/ban-kdc-8m-xay-dung-1-tret-1-lung-2-lau-st-95m2-gia-10-ty-9-tl-pr42566063","8 m"
"1.720 m²",,,"20 m","88 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-la-thanh-phuong-ngo-quyen-4/hang-hiem-mat-tx-son-tay-ban-1720m2-3-mat-thoang-gia-cuc-chat-109-ty-vnd-pr41598513","30 m"
"100 m²",,"Đông - Nam","5 m","3 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-xuan-thieu-7-phuong-hoa-hiep-nam/tong-hop-cac-o-bien-chi-tu-2-7-3-2-ty-cach-bai-bien-nguyen-tat-thanh-100-200m-pr42271910","5,5 m"
"70 m²",,,"4 m","7,5 tỷ",,"Sổ đỏ/ Sổ hồng","3 phòng","1 phòng","1 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-so-1-phuong-binh-thuan-3/ban-1-p-q7-thong-kinh-doanh-moi-nganh-nghe-70m2-chi-7-5-ty-pr42485886","16 m"
"152 m²",,"Tây - Bắc","9 m","26 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","3 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/-song-lap-ngay-gan-vuon-hoa-hai-au-152m2-da-hoan-thien-cho-e-30-tr-t-tot-26-ty-pr42515354",
"52 m²",,,"8 m","8,89 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","3 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-van-banh-phuong-13-9/sieu-pham-truong-sa-sat-mat-tien-4x14m-3-tang-3pn-hem-dep-sat-mat-tien-khu-an-ninh-pr42575823","4 m"
"76,4 m²",,,,"4,55 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-rieng-duong-dien-bien-phu-phuong-da-kao/ban-gia-tien-gia-tot-4ty550-p-dakao-q-1-gan-ben-cong-vien-le-van-tam-pr42575947",
"460 m²",,,"16 m","20 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-vo-van-ngan-phuong-linh-chieu/sieu-pham-trung-tam-thu-duc-chi-40tr-m2-hem-xe-hoi-vuong-vuc-thich-hop-xay-chdv-pr40724882","5 m"
"850 m²",,,"17 m","9,5 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-phu-my-toc-tien-xa-toc-tien/lo-goc-sieu-vip-mt-34m-gia-cat-lo-sau-850m2-gia-chi-9-5-ty-pr42473106","34 m"
"145 m²",,,,"85 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-phuong-da-kao/toa-van-phong-sieu-khan-hiem-tien-q1-8-4-x-18-5m-ham-7-tang-st-hdt-385tr-th-chi-85-ty-pr42265928",
"262 m²",,,"13 m","73 tỷ",,"Sổ đỏ/ Sổ hồng","6 phòng",,"3 tầng","https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-ngoc-van-phuong-quang-an-2/ban-dep-tai-gia-73-ty-dien-tich-262m2-6pn-3-tang-q-tay-ho-hn-pr42522410",
"68 m²",,"Đông - Nam","4 m","11 tỷ",,"Sổ đỏ/ Sổ hồng","4 phòng","3 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-so-59-phuong-14-8/10-8-ty-mt-cho-59-p14gv-4x19-cn-56m2-4-lau-4pn-5wc-kinh-doanh-qua-tot-pr42532355","8 m"
"75,7 m²",,"Nam","4,5 m","10,9 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-truong-sa-phuong-1-20/co-hoi-vang-ban-goc-2-mat-tien-binh-thanh-no-hau-tien-xay-dung-cho-thue-pr42416295",
"67 m²",,,,"2,85 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-phu-my-9-prj-the-era-town/ban-67m2-2pn2wc-full-nt-nha-moi-100-co-so-hong-inbox-e-xem-nha-co-pass-san-tai-duc-khai-quan-7-pr42575824",
"85 m²",,,,"3,8 tỷ",,,"3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoa-binh-1-phuong-hiep-tan-prj-can-ho-richstar/ban-3pn-2wc-85m2-chi-voi-3-8-ty-tai-a-phu-tp-hcm-pr42575948",
"112 m²","Tây - Nam","Tây - Nam",,"6,5 tỷ","Đầy đủ","Hợp đồng mua bán","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-diamond-brilliant/khach-em-ban-2-phong-ngu-1-kho-112m2-noi-that-nhu-hinh-full-noi-that-nha-moi-6ty5-pr40727444",
"80 m²",,,"4 m","7 tỷ",,,"4 phòng","5 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-phuong-tan-thuan-tay-1/ban-p-q7-4g-80mv-dep-gia-chi-7-ty-pr42092084","5 m"
"81 m²",,,,"12 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","7 phòng","7 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-pho-thach-lam-phuong-phuoc-my/ban-can-ho-bien-5-tang-thang-may-duong-q-son-tra-dong-tien-50tr-th-pr42575949",
"78 m²",,,,"Thỏa thuận","Đầy đủ","Hợp đồng mua bán","2 phòng","1 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-xuan-la-prj-d-el-dorado-ii/ban-tan-ang-minh-orao-gia-rat-tot-78m-6-3-ty-view-tang-pr41723047",
"116 m²","Tây - Nam","Đông - Bắc",,"6,55 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-la-khe-prj-hpc-landmark-105/ban-san-vuon-116m2-3-ngu-2vs-tai-to-huu-ha-dong-pr42575825",
"101 m²",,,,"6,6 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-le-huu-tuu-xa-nguyen-khe/ban-tai-dong-anh-ha-noi-6-6-ty-101-m2-hang-hiem-chi-voi-pr42466711",
"87 m²",,,,"13,9 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","8 phòng","7 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-d5-phuong-25/ban-5-tang-87m2-hem-xe-hoi-p25-binh-thanh-thu-p-on-dinh-tu-cho-thue-pr41830263","6 m"
"64 m²",,"Nam",,"3,1 tỷ","Không nội thất","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-so-7-phuong-an-lac-a-prj-moonlight-park-view/ban-2pn-ng-tang-full-noi-that-cao-cap-lam-800tr-d-s-7-pr41498086",
"160 m²","Nam","Nam","10 m","42,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","5 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-truong-sa-phuong-1-20/45-ty-biet-thu-2mt-p1-binh-thanh-10x16-ham-tret-lung-3-lau-moi-pr41595031","20 m"
"80 m²",,,"4,1 m","14,8 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-huu-lau-phuong-phu-my-9/-tien-kinh-doanh-p-q7-80m2-3-tang-gia-chi-15-ty-pr40821198","16 m"
"250 m²",,,"11 m","67,8 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-ngoc-van-phuong-quang-an-2/b-lo-goc-2-o-trh-dt-250m2-sieu-hot-o-tay-ho-gia-67-8-ty-pr42411375",
"40 m²",,"Đông",,"11,5 tỷ",,,"3 phòng","3 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-duyet-phuong-3-19/ban-gap-tien-vi-tri-dep-kien-co-co-hd-thue-35tr-1-thang-pr42564064",
"87 m²","Tây - Bắc","Đông - Nam",,"6,2 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-trung-hoa-4-prj-thang-long-number-one/moi-chu-nha-tin-tuong-gui-ban-toa-a-tang-cao-sieu-thoang-dt-87m2-tk-2n2vs-gia-6-2-ty-pr42283468",
"48 m²","Nam","Tây - Nam",,"1,49 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","1 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-duong-tran-binh-trong-phuong-1-21/cc1pn-2pn-1wc-bep-pk-50m2tang-full-noi-that-chia-khoa-trao-tay-shr-ck-5-6-goi-ngay-pr42359207",
"90 m²",,,,"42 triệu/m²",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-tinh-lo-419-xa-an-my-4/b-mat-truc-419-duc-vi-tri-kinh-doh-pr42304877",
"62 m²",,,"4,2 m","6,2 tỷ",,"Sổ đỏ/ Sổ hồng","3 phòng","2 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-son-phuong-phu-thanh/ban-mat-tien-ngay-tan-65m2-2-tang-chi-6-2-t-y-pr42552459",
"88 m²",,,,"12,2 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-xuan-dinh-phuong-xuan-dinh/ban-gia-12-ty-vnd-tai-bac-tu-liem-ha-noi-ngo-3-gac-dua-cach-o-to-tranh-10m-pr41344852",
"171 m²",,,"10 m","28,5 tỷ",,"Sổ đỏ/ Sổ hồng.",,,,"https://batdongsan.com.vn/ban-dat-duong-binh-loi-phuong-13-7/co-hoi-vang-so-huu-lo-biet-thu-ven-song-sai-gon-mat-tien-10m-hop-dong-thue-cafe-pr42544638","20 m"
"32 m²",,,"3 m","3,25 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-nghia-1/ban-re-t-kv-chi-3-25-ty-so-huu-can-4-tang-32m2-ngo-thong-o-to-do-cua-pr42558967","3 m"
"97 m²",,,,"5,5 tỷ",,"Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-hai-phuong-3-22-prj-central-plaza-91-pham-van-hai/ban-cc-91-97m2-3pn-2wc-so-hong-5-5ty-pr42575830",
"250 m²",,,"11 m","66 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-ngoc-van-phuong-quang-an-2/b-tay-ho-dien-tich-250m2-lo-goc-gia-sieu-hoi-68-ty-pr42395420",
"52 m²",,,,"7,3 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-nguyen-thuong-hien-phuong-5-14/ban-lo-hem-xe-hoi-binh-thanh-4x14m-xay-dung-5-tam-gia-chi-7-ty-3-tl-pr42553164","6 m"
"94 m²",,"Đông - Nam","4,8 m","45 triệu/m²",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-phuong-dang-hai/mat-duong-21m-phan-lo-dong-bo-c71-lh-pr42289621","15 m"
"96 m²","Đông - Nam","Tây - Bắc",,"6,24 tỷ",,"2pn+1","2 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-diamond-centery/c1-11-01-2pn-1-co-the-lam-thanh-3pn-mua-truc-tiep-chu-dau-tu-an-han-goc-lai-2n-centery-pr40850898",
"500 m²",,"Đông",,"750 triệu",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-my-xuan-toc-tien-xa-toc-tien/lo-nhi-mat-21x24m-510m2-gia-1-ty-120tr-pr38017596","5 m"
"100 m²",,,"6 m","48,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","8 phòng","8 phòng","8 tầng","https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/toa-van-ng-cau-giay-100m2-8-tang-2-mat-tien-kd-vp-chi-48-ty-lh-pr42575833","10 m"
"62 m²",,,,"6,4 tỷ",,"Sổ đỏ/ Sổ hồng.","4 phòng","4 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-luy-ban-bich-phuong-tan-thanh/hem-8m-3tang-4pn-moi-tinh-nhu-hinh-4x15-5m-vuong-det-chu-gap-pr42544687","8 m"
"268 m²",,,,"159 triệu/m²",,"Sổ đỏ/ Sổ hồng.",,,,"https://batdongsan.com.vn/ban-dat-duong-dinh-cong-phuong-dinh-cong/ban-tai-gia-thoa-thuan-260m2-lo-goc-chia-dep-3-lo-o-to-tranh-gia-dau-tu-pr41965876",
"80,9 m²",,,,"13,5 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","5 phòng","4 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-dinh-bo-linh-phuong-26/ban-chinh-chu-hem-vip-4-2m-x-21m-4-tang-gia-thuong-luong-pr42285019",
"80 m²",,,,"4,2 tỷ","Đầy đủ.","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truong-dinh-phuong-thinh-liet/-3-ngu-full-noi-that-hon-4-ty-ti-ti-pr42523736",
"58,9 m²",,,"4,2 m","11,1 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","5 phòng","4 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-rieng-pho-nguyen-xi-phuong-26/ban-dep-hem-xe-hoi-sat-vincom-60m-4-tang-5-phong-ngu-4-toilet-don-vao-o-ngay-pr41643358","6 m"
"20 m²","Tây","Tây","4 m","Thỏa thuận","Cơ bản","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-rieng-phuong-tay-thanh/ban-tan-phu-1l-2pn-gia-1-75-ty-chinh-chu-huynh-pr42230997","7 m"
"192 m²",,,,"71,9 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-to-ngoc-van-phuong-quang-an-2/b-gap-tay-ho-ha-noi-dien-tich-192m-2-thog-o-vao-gia-71-9-ty-pr42416372",
"72 m²",,,,"6,65 tỷ",,"Sổ đỏ/ Sổ hồng.","4 phòng","3 phòng",,"https://batdongsan.com.vn/ban-nha-rieng-duong-go-dau-phuong-tan-quy-2/hxh-dep-o-ngay-4x18m-chu-gap-ban-trong-tuan-nen-ha-sau-1ty-duc-btct-pr42544195",
"200 m²",,,"20 m","99 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-phuong-8-13/-mt-khan-hiem-re-bang-voi-gia-hem-ngay-nv-troi-th-lieu-20-x-30-nh-24m-120-ty-chi-con-99-ty-pr42315396",
"35,3 m²",,,,"7,48 tỷ",,"Sổ đỏ/ Sổ hồng","3 phòng","4 phòng","5 tầng","https://batdongsan.com.vn/ban-nha-rieng-phuong-nhan-chinh/sieu-pham-pho-nguyen-ngoc-vu-cau-giay-o-to-do-cua-vai-buoc-ra-pho-dt35m-5t-gia-nhinh-7-ty-pr42575836",
"60 m²",,,,"3,35 tỷ",,"Sổ đỏ/ Sổ hồng","2 phòng","1 phòng","1 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-1a-phuong-tan-thoi-hiep/ban-gap-cap-4-q12-dt-5-x-14m-gia-ban-3ty350tr-pr42557142","2,5 m"
"200 m²",,,"11 m","11,5 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","1 phòng","2 phòng",,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-to-ky-xa-tan-xuan-5/ban-quan-cafe-lo-goc-2-tien-dt-dat-cong-nhan-du-11-x-19-gia-sieu-re-chi-hon-50-trieu-1-pr42119959","10 m"
"331 m²",,,,"84,5 tỷ",,"Sổ đỏ/Sổ hồng",,,"4 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-pho-tran-dai-nghia-phuong-dong-tam/ban-hai-ba-trung-vi-tri-dac-dia-kinh-doanh-de-trung-vang-chi-75-5-ty-pr42435422",
"49 m²",,,,"15,8 tỷ",,"Sổ đỏ/ Sổ hồng",,,"6 tầng","https://batdongsan.com.vn/ban-nha-rieng-pho-kim-ma-phuong-kim-ma/ban-ba-dinh-dt-50m-6-tang-ngo-to-cach-vai-ra-t-gia-15-5-ty-pr40402570",
"90 m²",,"Tây - Bắc","7,5 m","21 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","3 phòng","4 tầng","https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-gap-hai-au-02-vi-tri-dep-90m2-mat-tien-7-5m-da-hoan-thien-cho-thue-kinh-doanh-pr42523478",
"40 m²",,"Tây","4 m","Thỏa thuận","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","1 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-ho-van-long-phuong-tan-tao/ban-c-ba-m-cu-binh-1l-2pn-2-13ty-chinh-chu-pr42094170","6 m"
"45 m²",,,,"16,5 tỷ",,"Sổ đỏ/ Sổ hồng",,,"5 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-trich-sai-phuong-buoi/ban-tay-ho-60m-5-tang-gara-o-to-10m-ra-ho-tay-gia-16-9-ty-pr39570864",
"66 m²",,"Nam","5,5 m","4,25 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-phuong-hoa-dong/chinh-chu-gui-ban-lo-11tdc03-66m2-tdc-p-tp-thuy-nguyen-hp-gia-4-25-ty-pr42575954","9 m"
"37 m²",,,"8 m","6,7 tỷ",,"Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-rieng-phuong-10-10/ban-mat-tien-8m-ngay-khu-bau-cat-37m2-2-tang-btct-chi-nhinh-6-ty-pr42563679",
"30 m²","Đông - Nam","Đông - Nam","6 m","1,75 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","2 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-lien-khu-5-6-phuong-binh-hung-hoa-b/ban-tan-ky-tan-quy-5-6-tan-1l-2pn-hem-6m-1-75-ty-chinh-chu-pr42501723","6 m"
"98 m²",,,,"6,1 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-kinh-no-xa-uy-no/ban-nhanh-98m2-full-tho-cu-thong-o-danh-vong-nhinh-6-ty-teo-pr42466033",
"450 m²",,"Đông","10 m","4,6 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-ba-ria-chau-pha-xa-chau-pha/n-lo-goc-2-mt-10x33m-330m2-gia-5-9-ty-tl-lh-0903-084-562-pr35829868","30 m"
"60 m²",,"Bắc",,"1,18 tỷ",,,"1 phòng","1 phòng",,"https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-xuan-21-phuong-thanh-xuan/chu-ban-so-chung-21-q12-dien-tich-rong-pr42415022",
"95 m²",,,,"7,2 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng.","3 phòng","2 phòng","1 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-duc-tho-phuong-16-3/chu-ngop-giam-hon-1-ty-tien-95m-chi-7-ty-2-bot-loc-pr42514432","12 m"
"90 m²",,,,"Thỏa thuận",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-duong-dinh-hoi-phuong-phuoc-long-b-1/gap-ban-tai-thu-duc-2-7-ty-90m2-so-rieng-xdtd-tho-cu-100-pr41406355",
"100 m²",,,,"10,5 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-so-7a-phuong-binh-tri-dong-b/an-khu-ao-sen-ten-lua-mt-p-dt-5x20-gia-10-2-ty-pr41565880",
"273,2 m²",,,,"17,65 tỷ","Cơ bản","Hợp đồng mua bán",,,,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-diamond-centery/penhouse-celadon-city-273m2-gia17ty650-co-san-vuon-trong-nha-chi-1-duy-nhat-tai-centery-pr40399262",
"139 m²",,,"8,5 m","8 tỷ",,"Sổ đỏ/ Sổ hồng","3 phòng","3 phòng","2 tầng","https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-duc-giang-phuong-duc-giang-2-prj-binh-minh-garden/ban-8-ty-139m-mt-8-5m-so-do-lau-dai-cc-long-bien-pr42575556",
"55 m²",,,,"4,88 tỷ",,,"4 phòng","3 phòng","3 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-xuan-22-phuong-thanh-xuan/chu-can-ban-22-shr-pr42430482",
"4.800 m²",,"Bắc",,"7,9 tỷ",,"Sổ đỏ/ Sổ hồng.",,,,"https://batdongsan.com.vn/ban-dat-duong-so-10-xa-toc-tien/chu-ngop-nang-can-ban-2100m2-co-300tc-gia-chi-2-ty-350tr-tl-pr38353310","10 m"
"188 m²",,,,"4,5 tỷ",,,,,,"https://batdongsan.com.vn/ban-dat-thi-tran-lac-duong/ban-nhanh-4-lo-gia-tot-mat-pham-hung-pr42575839",
"35 m²",,,,"6 tỷ",,,,,,"https://batdongsan.com.vn/ban-nha-rieng-phuong-van-phuc-1/chu-can-ban-nh-pho-lua-35m-5-tang-6-ty-pr42542377",
"60 m²",,,"5 m","17,6 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","6 phòng","5 phòng","6 tầng","https://batdongsan.com.vn/ban-nha-rieng-phuong-mo-lao/ban-gap-chi-thao-toa-6-tang-60-m2-mt-5-met-kinh-doanh-3-o-to-tranh-giam-con-17-6-ty-pr42519935","8 m"
"127 m²","Nam","Đông - Bắc",,"21,5 tỷ","Đầy đủ","Hợp đồng mua bán","3 phòng","3 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-prj-empire-city-thu-thiem/gia-re-99-ban-cat-lo-cac-3pn-sieu-dep-noi-that-dau-tu-ti-mi-co-thuong-luong-pr42132111",
"148 m²",,,,"850 triệu",,,,,,"https://batdongsan.com.vn/ban-dat-phuong-thoi-hoa-prj-khu-pho-thuong-mai-phu-an/b-gap-lo-sieu-dep-nam-ngay-p-ben-cat-148m2-tho-100-so-rieng-cong-chung-lien-pr42575959",
"107,5 m²",,"Tây - Bắc","8 m","73 triệu/m²",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-nen-du-an-duong-bung-ong-thoan-phuong-phu-huu-2-prj-khu-dan-cu-so-van-hoa-thong-tin/b-nhh-gia-tot-lo-goc-2-mat-tien-v-tp-thu-c-vi-tri-dep-pr41226322","12 m"
"103 m²",,,"4 m","860 triệu",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-dat-duong-dt-824-xa-my-hanh-nam/ngop-lau-can-ra-lo-nen-tho-cu-gan-buu-dien-nam-pr42574703","5 m"
"56 m²",,,,"2,35 tỷ","Đầy đủ","Sổ đỏ/ Sổ hồng","1 phòng","1 phòng",,"https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-7-phuong-tan-thuan-dong-1-prj-khu-can-ho-an-hoa/b-a-nha-dep-thuoc-kdc-nam-long-q7-56m2-2-35ty-con-thuong-luong-pr42251724",
"52 m²",,,,"6,5 tỷ",,"Sổ đỏ/ Sổ hồng",,,,"https://batdongsan.com.vn/ban-nha-mat-pho-duong-so-29-phuong-binh-tri-dong-b/re-t-khu-ten-lua-mtkd-29-dt-4x13-3-tam-gia-chi-6-5-ty-pr42324931",
"920 m²",,"Đông","10 m","1,96 tỷ",,"Sổ đỏ/ Sổ hồng.",,,,"https://batdongsan.com.vn/ban-dat-duong-hac-dich-toc-tien-xa-toc-tien/can-ban-15x36m-524m2-phu-my-gia-1-ty-280tr-pr36487970","6 m"
"110 m²",,,"7 m","50 tỷ",,"Sổ đỏ/ Sổ hồng",,,"9 tầng","https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-quoc-viet-phuong-nghia-do-1/ban-106-lo-goc-110m2-9-tang-mt-7m-o-to-tranh-dt-200tr-thang-50-ty-pr42575841",
"340 m²",,,"10 m","36 tỷ","Cơ bản","Sổ đỏ/ Sổ hồng","5 phòng","4 phòng","4 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-do-xuan-hop-phuong-phuoc-long-b-1/-tien-kinh-doanh-q9-thu-duc-4-tang-btct-dt-340m2-ngang-10m-gia-3xty-pr42575843","10 m"
